folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
1,Xception,128,0.3,0.3,32,6,0.9921875,0.9927045106887817,0.9921875,0.9927083253860474,0.9924516677856445,0.9922022223472595,0.9849189519882202,0.9998133778572083,1906.0,14.0,15.0,1905.0,56.04589772224426,0.7354166507720947,0.7389473915100098,0.731249988079071,0.7416666746139526,0.7351456880569458,0.7339386343955994,0.47304001450538635,0.8073329329490662,356.0,124.0,129.0,351.0,0.6822795867919922
2,Xception,128,0.3,0.3,32,7,0.9963541626930237,0.996874988079071,0.996874988079071,0.996874988079071,0.9968748688697815,0.9968907833099365,0.9937657713890076,0.9999517798423767,1914.0,6.0,6.0,1914.0,61.47589588165283,0.800000011920929,0.8046218752861023,0.7979166507720947,0.8062499761581421,0.8012533187866211,0.7996695041656494,0.6042992472648621,0.8645181655883789,387.0,93.0,97.0,383.0,0.6831228733062744
3,Xception,128,0.3,0.3,32,10,0.9979166388511658,0.9979166388511658,0.9979166388511658,0.9979166388511658,0.9979166388511658,0.9979166388511658,0.9958333373069763,0.9999682307243347,1916.0,4.0,4.0,1916.0,74.92586255073547,0.78125,0.780793309211731,0.7791666388511658,0.78125,0.7799271941184998,0.7797348499298096,0.5604318976402283,0.8470204472541809,375.0,105.0,106.0,374.0,0.7008521556854248
4,Xception,128,0.3,0.3,32,20,0.9989583492279053,0.9989583492279053,0.9989583492279053,0.9989583492279053,0.9989583492279053,0.9989583492279053,0.9979166388511658,0.9999938011169434,1918.0,2.0,2.0,1918.0,119.88127422332764,0.8062499761581421,0.8079332113265991,0.8062499761581421,0.8083333373069763,0.8072089552879333,0.8064393997192383,0.6146107912063599,0.8558030724525452,388.0,92.0,93.0,387.0,1.0423576831817627
5,Xception,128,0.3,0.3,32,9,0.9963541626930237,0.9968733787536621,0.9963541626930237,0.996874988079071,0.9966104626655579,0.9963699579238892,0.9932370781898499,0.9999334812164307,1914.0,6.0,7.0,1913.0,72.94629096984863,0.7979166507720947,0.7987421154975891,0.793749988079071,0.800000011920929,0.7962525486946106,0.7950351238250732,0.5938323736190796,0.8794792294502258,384.0,96.0,99.0,381.0,0.6925923824310303
6,Xception,128,0.3,0.3,32,6,0.9786458611488342,0.9796769022941589,0.9791666865348816,0.979687511920929,0.979381263256073,0.9792760610580444,0.9588742852210999,0.997644305229187,1881.0,39.0,40.0,1880.0,57.32525181770325,0.8187500238418579,0.8202479481697083,0.8270833492279053,0.8187500238418579,0.8236304521560669,0.8257795572280884,0.6460168957710266,0.8852561116218567,393.0,87.0,83.0,397.0,0.6832149028778076
7,Xception,128,0.3,0.3,32,8,0.9880208373069763,0.9885416626930237,0.9885416626930237,0.9885416626930237,0.9885331392288208,0.9885890483856201,0.9771143794059753,0.9984890222549438,1898.0,22.0,22.0,1898.0,66.25609827041626,0.7979166507720947,0.8046218752861023,0.7979166507720947,0.8062499761581421,0.8013226985931396,0.7994949817657471,0.6042501330375671,0.8641645908355713,387.0,93.0,97.0,383.0,0.6857888698577881
8,Xception,128,0.3,0.3,32,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1920.0,0.0,0.0,1920.0,92.68948769569397,0.7916666865348816,0.7933194041252136,0.7916666865348816,0.793749988079071,0.7924603223800659,0.7921717166900635,0.5854339599609375,0.8525803089141846,381.0,99.0,100.0,380.0,0.683082103729248
9,Xception,128,0.3,0.3,32,12,0.9963541626930237,0.9963560700416565,0.996874988079071,0.9963541626930237,0.9966185688972473,0.996874988079071,0.9932370781898499,0.9999667406082153,1913.0,7.0,6.0,1914.0,83.88708567619324,0.8166666626930237,0.8140496015548706,0.8208333253860474,0.8125,0.8169531226158142,0.8204256296157837,0.6335025429725647,0.8889257311820984,390.0,90.0,86.0,394.0,0.6790614128112793
10,Xception,128,0.3,0.3,32,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1920.0,0.0,0.0,1920.0,100.00872373580933,0.8187500238418579,0.8157349824905396,0.8208333253860474,0.8145833611488342,0.8182691335678101,0.8197581171989441,0.6354787349700928,0.8948655128479004,391.0,89.0,86.0,394.0,1.0327882766723633
