folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
1,MobileNetV2,128,0.3,0.3,32,31,0.996874988079071,0.9963579773902893,0.9973958134651184,0.9963541626930237,0.9968830347061157,0.9973958134651184,0.9937657713890076,0.9999755620956421,1913.0,7.0,5.0,1915.0,68.29347348213196,0.7729166746139526,0.7697095274925232,0.7729166746139526,0.768750011920929,0.7713607549667358,0.7719029188156128,0.5417563915252686,0.8392925262451172,369.0,111.0,109.0,371.0,0.4536936283111572
2,MobileNetV2,128,0.3,0.3,32,3,0.9125000238418579,0.9159663915634155,0.9083333611488342,0.9166666865348816,0.911995530128479,0.9096285700798035,0.825344443321228,0.9702146649360657,1760.0,160.0,176.0,1744.0,18.628820657730103,0.5604166388511658,0.5496688485145569,0.6916666626930237,0.4333333373069763,0.6208062767982483,0.5424900054931641,0.1170196384191513,0.6124110221862793,208.0,272.0,148.0,332.0,0.45313358306884766
3,MobileNetV2,128,0.3,0.3,32,2,0.8729166388511658,0.8704960942268372,0.8682291507720947,0.8708333373069763,0.8692610859870911,0.8691516518592834,0.7395216226577759,0.9365891814231873,1672.0,248.0,253.0,1667.0,17.30848503112793,0.6958333253860474,0.7061403393745422,0.6708333492279053,0.7208333611488342,0.6870175004005432,0.6883785128593445,0.3923402726650238,0.7541059255599976,346.0,134.0,158.0,322.0,0.453366756439209
4,MobileNetV2,128,0.3,0.3,32,0,0.6411458253860474,0.6248965859413147,0.6295833587646484,0.6187499761581421,0.6253881454467773,0.6268524527549744,0.24921993911266327,0.6724192500114441,1493.0,907.0,889.0,1511.0,13.147063255310059,0.5145833492279053,0.5126903653144836,0.6312500238418579,0.4000000059604645,0.5688090920448303,0.5079036355018616,0.02992502599954605,0.5581814050674438,192.0,288.0,177.0,303.0,0.43941760063171387
5,MobileNetV2,128,0.3,0.3,32,17,0.9973958134651184,0.9973958134651184,0.9973958134651184,0.9973958134651184,0.9973956942558289,0.9974116086959839,0.9948074221611023,0.9999845027923584,1915.0,5.0,5.0,1915.0,45.75802659988403,0.8041666746139526,0.8016701340675354,0.800000011920929,0.8020833134651184,0.8008562326431274,0.8004297018051147,0.6021556258201599,0.8539257645606995,385.0,95.0,96.0,384.0,0.4531240463256836
6,MobileNetV2,128,0.3,0.3,32,11,0.9984375238418579,0.9979166388511658,0.9979166388511658,0.9979166388511658,0.9979245662689209,0.9979156255722046,0.9958485960960388,0.9998553395271301,1916.0,4.0,4.0,1916.0,34.20290207862854,0.7437499761581421,0.7516340017318726,0.71875,0.762499988079071,0.7351503968238831,0.7300290465354919,0.48200753331184387,0.8175477385520935,366.0,114.0,135.0,345.0,0.43748950958251953
7,MobileNetV2,128,0.3,0.3,32,0,0.6583333611488342,0.6651279926300049,0.6604166626930237,0.645312488079071,0.6453138589859009,0.6449137330055237,0.29151061177253723,0.7285142540931702,1602.0,798.0,815.0,1585.0,12.698781251907349,0.6312500238418579,0.7153284549713135,0.20416666567325592,0.918749988079071,0.3057132661342621,0.5381655097007751,0.1687180995941162,0.678697943687439,441.0,39.0,382.0,98.0,0.4534733295440674
8,MobileNetV2,128,0.3,0.3,32,4,0.9119791388511658,0.9140177369117737,0.9135416746139526,0.9140625,0.9138976335525513,0.9135977625846863,0.827881395816803,0.9730516076087952,1755.0,165.0,166.0,1754.0,20.558739185333252,0.6895833611488342,0.6959314942359924,0.6770833134651184,0.7041666507720947,0.6851503849029541,0.6876632571220398,0.3815338909626007,0.7319248914718628,338.0,142.0,155.0,325.0,0.43752503395080566
9,MobileNetV2,128,0.3,0.3,32,11,0.9838541746139526,0.9838457703590393,0.9833333492279053,0.9838541746139526,0.983564555644989,0.9834280014038086,0.9672253727912903,0.9982984662055969,1889.0,31.0,32.0,1888.0,33.00397038459778,0.7124999761581421,0.7122153043746948,0.7166666388511658,0.7104166746139526,0.7147435545921326,0.7142472863197327,0.4271046817302704,0.7620528936386108,341.0,139.0,136.0,344.0,0.46875548362731934
10,MobileNetV2,128,0.3,0.3,32,11,0.9703124761581421,0.9693028330802917,0.9703124761581421,0.9692708253860474,0.9698628783226013,0.9702233672142029,0.9396402835845947,0.994879424571991,1861.0,59.0,57.0,1863.0,34.592649698257446,0.7770833373069763,0.7815126180648804,0.7749999761581421,0.7833333611488342,0.778141438961029,0.7770833373069763,0.5584004521369934,0.8301910161972046,376.0,104.0,108.0,372.0,0.4374995231628418
