folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
1,ResNet152,128,0.3,0.3,32,0,0.5458333492279053,0.5985006093978882,0.5987499952316284,0.5510416626930237,0.5505487322807312,0.5502833724021912,0.10272712260484695,0.6484619975090027,1436.0,964.0,963.0,1437.0,88.17573380470276,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,240.0,240.0,240.0,240.0,2.822758913040161
2,ResNet152,128,0.3,0.3,32,4,0.6401041746139526,0.6421492099761963,0.6411458253860474,0.6427083611488342,0.6414985656738281,0.6419068574905396,0.28409406542778015,0.6957917213439941,1234.0,686.0,689.0,1231.0,119.12145686149597,0.5958333611488342,0.5877711772918701,0.6208333373069763,0.5645833611488342,0.6031922698020935,0.5995178818702698,0.1858467310667038,0.612254798412323,271.0,209.0,182.0,298.0,2.858609914779663
3,ResNet152,128,0.3,0.3,32,8,0.6994791626930237,0.7002085447311401,0.6994791626930237,0.7005208134651184,0.6998357772827148,0.6998156309127808,0.4000437557697296,0.7583879232406616,1345.0,575.0,577.0,1343.0,166.82905411720276,0.6416666507720947,0.647948145866394,0.625,0.6604166626930237,0.6362615823745728,0.6378231048583984,0.2856541872024536,0.7016991972923279,317.0,163.0,180.0,300.0,2.8709349632263184
4,ResNet152,128,0.3,0.3,32,7,0.6848958134651184,0.6841286420822144,0.6869791746139526,0.682812511920929,0.6854766607284546,0.6858717799186707,0.3699955940246582,0.7521520256996155,1311.0,609.0,601.0,1319.0,152.33645796775818,0.5729166865348816,0.5698924660682678,0.5520833134651184,0.5833333134651184,0.5604620575904846,0.5661643743515015,0.13547079265117645,0.6301714777946472,280.0,200.0,215.0,265.0,2.796718120574951
5,ResNet152,128,0.3,0.3,32,6,0.6270833611488342,0.6270833611488342,0.6270833611488342,0.6270833611488342,0.6265264749526978,0.6279836297035217,0.254480242729187,0.6754949688911438,1204.0,716.0,716.0,1204.0,139.73622798919678,0.6499999761581421,0.6227436661720276,0.71875,0.5645833611488342,0.6688924431800842,0.6622172594070435,0.2861338257789612,0.7016623020172119,271.0,209.0,135.0,345.0,2.765308380126953
6,ResNet152,128,0.3,0.3,32,4,0.6619791388511658,0.6621691584587097,0.6645833253860474,0.660937488079071,0.6634772419929504,0.6631889343261719,0.32575735449790955,0.7178550958633423,1269.0,651.0,644.0,1276.0,118.37061619758606,0.5479166507720947,0.5529412031173706,0.4895833432674408,0.6041666865348816,0.5087241530418396,0.5569037199020386,0.09061481058597565,0.6123915314674377,290.0,190.0,245.0,235.0,2.7896177768707275
7,ResNet152,128,0.3,0.3,32,6,0.7166666388511658,0.716605544090271,0.7124999761581421,0.7182291746139526,0.7140541076660156,0.71515953540802,0.4310968220233917,0.7809702754020691,1379.0,541.0,552.0,1368.0,143.93785285949707,0.6187499761581421,0.6600000262260437,0.34375,0.8229166865348816,0.448111891746521,0.5580393075942993,0.18781709671020508,0.6536328196525574,395.0,85.0,315.0,165.0,2.991910934448242
8,ResNet152,128,0.3,0.3,32,0,0.5822916626930237,0.5675221085548401,0.5620833039283752,0.5817708373069763,0.5762808322906494,0.5778793692588806,0.15711943805217743,0.593439519405365,1372.0,1028.0,1051.0,1349.0,77.5825092792511,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,240.0,240.0,240.0,240.0,3.0235252380371094
9,ResNet152,128,0.3,0.3,32,10,0.7166666388511658,0.71793532371521,0.7171875238418579,0.7182291746139526,0.7175210118293762,0.7175948619842529,0.43548133969306946,0.788538932800293,1379.0,541.0,543.0,1377.0,209.83810901641846,0.6875,0.7040358781814575,0.6541666388511658,0.7250000238418579,0.6771122217178345,0.6788065433502197,0.38038164377212524,0.7478776574134827,348.0,132.0,166.0,314.0,2.926055431365967
10,ResNet152,128,0.3,0.3,32,10,0.6781250238418579,0.6781250238418579,0.6781250238418579,0.6781250238418579,0.6781575083732605,0.6780598163604736,0.3562825620174408,0.7436541318893433,1302.0,618.0,618.0,1302.0,187.54747915267944,0.6416666507720947,0.6427015066146851,0.6145833134651184,0.6583333611488342,0.6252183318138123,0.6358946561813354,0.2726765275001526,0.6995963454246521,316.0,164.0,185.0,295.0,2.8306472301483154
11,ResNet152,128,0.3,0.3,32,10,0.7640625238418579,0.7647674083709717,0.7619791626930237,0.765625,0.7631397843360901,0.7633984684944153,0.5277984142303467,0.8414543867111206,1470.0,450.0,457.0,1463.0,181.06491875648499,0.6083333492279053,0.6185818910598755,0.5270833373069763,0.675000011920929,0.5668904185295105,0.5892706513404846,0.20360854268074036,0.6356422901153564,324.0,156.0,227.0,253.0,2.8922901153564453
12,ResNet152,128,0.3,0.3,32,7,0.6796875,0.6798955798149109,0.6781250238418579,0.6807291507720947,0.6789988279342651,0.6789838075637817,0.35893937945365906,0.7552433013916016,1307.0,613.0,618.0,1302.0,150.41885805130005,0.5458333492279053,0.5472102761268616,0.53125,0.5604166388511658,0.535224199295044,0.551111102104187,0.09109722822904587,0.6578060388565063,269.0,211.0,225.0,255.0,2.8468520641326904
13,ResNet152,128,0.3,0.3,32,0,0.5963541865348816,0.5664570331573486,0.5629166960716248,0.5864583253860474,0.5792568922042847,0.5838373899459839,0.16590353846549988,0.5647843480110168,1366.0,1034.0,1049.0,1351.0,70.8752613067627,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,240.0,240.0,240.0,240.0,2.96040678024292
14,ResNet152,128,0.3,0.3,32,0,0.5718749761581421,0.5501672029495239,0.5483333468437195,0.5645833611488342,0.5604572296142578,0.5630899667739868,0.12533581256866455,0.5714740753173828,1324.0,1076.0,1084.0,1316.0,72.50282573699951,0.5,0.5261043906211853,0.8187500238418579,0.26249998807907104,0.643294632434845,0.5047619342803955,0.06622602045536041,0.5277517437934875,126.0,354.0,87.0,393.0,3.4413156509399414
15,ResNet152,128,0.3,0.3,32,2,0.6651041507720947,0.6633611917495728,0.6619791388511658,0.6640625,0.6626058220863342,0.6627634763717651,0.3264276683330536,0.7176401019096375,1275.0,645.0,649.0,1271.0,112.23044395446777,0.5375000238418579,0.7272727489471436,0.11666666716337204,0.956250011920929,0.1765366494655609,0.5238362550735474,0.08680465817451477,0.5812738537788391,459.0,21.0,424.0,56.0,2.965780019760132
16,ResNet152,128,0.3,0.3,32,5,0.7145833373069763,0.7171189785003662,0.715624988079071,0.7177083492279053,0.7167212963104248,0.715699315071106,0.43381384015083313,0.7855623364448547,1378.0,542.0,546.0,1374.0,128.6056671142578,0.5062500238418579,0.513131320476532,0.5291666388511658,0.49791666865348816,0.5234201550483704,0.5087454915046692,0.026945896446704865,0.5973459482192993,239.0,241.0,226.0,254.0,2.9063150882720947
17,ResNet152,128,0.3,0.3,32,8,0.7432291507720947,0.743376612663269,0.745312511920929,0.7427083253860474,0.7442788481712341,0.7448421120643616,0.4882046580314636,0.8146992921829224,1426.0,494.0,489.0,1431.0,173.25651836395264,0.6187499761581421,0.579200029373169,0.7541666626930237,0.4520833194255829,0.6596411466598511,0.6161351799964905,0.205935537815094,0.6624435782432556,217.0,263.0,118.0,362.0,2.961308240890503
18,ResNet152,128,0.3,0.3,32,5,0.6739583611488342,0.6744914054870605,0.6734374761581421,0.675000011920929,0.6737719774246216,0.6743395924568176,0.34871387481689453,0.7284361720085144,1296.0,624.0,627.0,1293.0,132.59334325790405,0.6145833134651184,0.5938104391098022,0.6395833492279053,0.5625,0.6160781979560852,0.6086696982383728,0.20270882546901703,0.6468337774276733,270.0,210.0,173.0,307.0,2.8387012481689453
19,ResNet152,128,0.3,0.3,32,4,0.6322916746139526,0.6285414695739746,0.6239583492279053,0.6312500238418579,0.6263860464096069,0.6262916922569275,0.2557138502597809,0.6660786271095276,1212.0,708.0,722.0,1198.0,119.14445209503174,0.5041666626930237,0.5041152238845825,0.5104166865348816,0.49791666865348816,0.5086237192153931,0.5011424422264099,0.008182398043572903,0.5535829067230225,239.0,241.0,235.0,245.0,2.8216140270233154
20,ResNet152,128,0.3,0.3,32,3,0.6098958253860474,0.6089644432067871,0.6156250238418579,0.604687511920929,0.611668586730957,0.6122980117797852,0.22062087059020996,0.6472908854484558,1161.0,759.0,738.0,1182.0,114.55028486251831,0.6229166388511658,0.5400485396385193,0.9270833134651184,0.21041665971279144,0.6856977939605713,0.6446601748466492,0.1615823656320572,0.6614149212837219,101.0,379.0,35.0,445.0,2.777599811553955
