folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
1,MobileNet,128,0.3,0.3,32,1,0.7223958373069763,0.7009249925613403,0.7104166746139526,0.6968749761581421,0.7055307626724243,0.7069289088249207,0.40830108523368835,0.7710191011428833,1338.0,582.0,556.0,1364.0,26.115725994110107,0.6708333492279053,0.6766743659973145,0.6104166507720947,0.7083333134651184,0.6422330737113953,0.6444799900054932,0.32136479020118713,0.706944465637207,340.0,140.0,187.0,293.0,0.30549001693725586
2,MobileNet,128,0.3,0.3,32,15,0.9958333373069763,0.9953149557113647,0.9958333373069763,0.995312511920929,0.9955769181251526,0.9958333373069763,0.9911537170410156,0.9998996257781982,1911.0,9.0,8.0,1912.0,34.488773822784424,0.7124999761581421,0.7127882838249207,0.7083333134651184,0.7145833373069763,0.7107142210006714,0.7098484635353088,0.4229685962200165,0.7758356332778931,343.0,137.0,140.0,340.0,0.29851245880126953
3,MobileNet,128,0.3,0.3,32,7,0.9510416388511658,0.9496104121208191,0.9520833492279053,0.9494791626930237,0.9509016871452332,0.9519649744033813,0.9016940593719482,0.9890467524528503,1823.0,97.0,92.0,1828.0,22.085442781448364,0.6833333373069763,0.6826722621917725,0.6812499761581421,0.6833333373069763,0.6819037199020386,0.6820421814918518,0.36462709307670593,0.7414887547492981,328.0,152.0,153.0,327.0,0.29839396476745605
4,MobileNet,128,0.3,0.3,32,7,0.9317708611488342,0.9315927028656006,0.9291666746139526,0.9317708611488342,0.930374264717102,0.92950439453125,0.86110520362854,0.9815233945846558,1789.0,131.0,136.0,1784.0,22.141159534454346,0.6895833611488342,0.6867219805717468,0.6895833611488342,0.6854166388511658,0.6885734796524048,0.6874306797981262,0.3750610947608948,0.7384135723114014,329.0,151.0,149.0,331.0,0.29778075218200684
5,MobileNet,128,0.3,0.3,32,6,0.8880208134651184,0.8892931342124939,0.8911458253860474,0.8890625238418579,0.8902463316917419,0.8909990191459656,0.7803701162338257,0.9560601711273193,1707.0,213.0,209.0,1711.0,20.605918169021606,0.7166666388511658,0.7081632614135742,0.7229166626930237,0.7020833492279053,0.715416669845581,0.7171370983123779,0.4251404404640198,0.746121883392334,337.0,143.0,133.0,347.0,0.2969014644622803
6,MobileNet,128,0.3,0.3,32,11,0.9885416626930237,0.9895670413970947,0.9880208373069763,0.9895833134651184,0.9887399673461914,0.9881786108016968,0.9776405096054077,0.9995693564414978,1900.0,20.0,23.0,1897.0,28.443543672561646,0.699999988079071,0.699373722076416,0.6979166865348816,0.699999988079071,0.6984914541244507,0.698849618434906,0.3979727327823639,0.7294313311576843,336.0,144.0,145.0,335.0,0.5473659038543701
7,MobileNet,128,0.3,0.3,32,6,0.895312488079071,0.8984745144844055,0.8895833492279053,0.8994791507720947,0.8938818573951721,0.8912073969841003,0.7894718647003174,0.9635871648788452,1727.0,193.0,212.0,1708.0,20.663217067718506,0.6937500238418579,0.6985138058662415,0.6854166388511658,0.7041666507720947,0.6916707754135132,0.6916822195053101,0.38984382152557373,0.7585720419883728,338.0,142.0,151.0,329.0,0.2837536334991455
8,MobileNet,128,0.3,0.3,32,16,0.995312511920929,0.9958289861679077,0.9947916865348816,0.9958333373069763,0.9953038692474365,0.9948379993438721,0.9906555414199829,0.9999331831932068,1912.0,8.0,10.0,1910.0,35.884414196014404,0.699999988079071,0.6985446810722351,0.699999988079071,0.6979166865348816,0.6994550824165344,0.6989918947219849,0.3979176878929138,0.7486089468002319,335.0,145.0,144.0,336.0,0.2983081340789795
9,MobileNet,128,0.3,0.3,32,1,0.7010416388511658,0.7027027010917664,0.7041666507720947,0.7020833492279053,0.7030373215675354,0.7046660780906677,0.4074304401874542,0.7739071846008301,1348.0,572.0,568.0,1352.0,12.863441705703735,0.6916666626930237,0.692783534526825,0.699999988079071,0.6895833611488342,0.6957476139068604,0.698164701461792,0.38979023694992065,0.7234982252120972,331.0,149.0,144.0,336.0,0.2818028926849365
10,MobileNet,128,0.3,0.3,32,6,0.8822916746139526,0.8811007142066956,0.8838541507720947,0.8807291388511658,0.8825899958610535,0.8834046125411987,0.7647672295570374,0.9535766243934631,1691.0,229.0,223.0,1697.0,20.70071792602539,0.7270833253860474,0.7316561937332153,0.7270833253860474,0.7333333492279053,0.7296316623687744,0.7282905578613281,0.46055418252944946,0.8057703971862793,352.0,128.0,131.0,349.0,0.6131446361541748
