folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
1,MobileNetV2,128,0.3,0.3,32,9,0.932812511920929,0.9318418502807617,0.932812511920929,0.9317708611488342,0.9323419332504272,0.932817816734314,0.8647034764289856,0.9797438383102417,1789.0,131.0,129.0,1791.0,29.37012481689453,0.7416666746139526,0.748400866985321,0.731249988079071,0.7541666626930237,0.7391155362129211,0.7384349703788757,0.485763818025589,0.8283137083053589,362.0,118.0,129.0,351.0,0.43848133087158203
2,MobileNetV2,128,0.3,0.3,32,16,0.9750000238418579,0.9750000238418579,0.9750000238418579,0.9750000238418579,0.9750233888626099,0.9749958515167236,0.9500447511672974,0.9969191551208496,1872.0,48.0,48.0,1872.0,45.00850462913513,0.7124999761581421,0.7104166746139526,0.7104166746139526,0.7104166746139526,0.7099093794822693,0.7114492654800415,0.4208882749080658,0.7460567951202393,341.0,139.0,139.0,341.0,0.4535205364227295
3,MobileNetV2,128,0.3,0.3,32,0,0.6458333134651184,0.6470831632614136,0.6516666412353516,0.6317708492279053,0.6386467814445496,0.640651524066925,0.27579981088638306,0.6913043856620789,1547.0,853.0,836.0,1564.0,13.09487247467041,0.6020833253860474,0.6313993334770203,0.3854166567325592,0.7749999761581421,0.46576419472694397,0.5584832429885864,0.1701519787311554,0.6307899355888367,372.0,108.0,295.0,185.0,0.4540681838989258
4,MobileNetV2,128,0.3,0.3,32,4,0.9208333492279053,0.9207094311714172,0.9192708134651184,0.9208333492279053,0.9200051426887512,0.9195994734764099,0.8403822183609009,0.975860059261322,1768.0,152.0,155.0,1765.0,22.128106594085693,0.5791666507720947,0.5754310488700867,0.5562499761581421,0.5895833373069763,0.5691317915916443,0.5635794401168823,0.14641429483890533,0.6179687976837158,283.0,197.0,213.0,267.0,0.4403364658355713
5,MobileNetV2,128,0.3,0.3,32,4,0.8921874761581421,0.8945720195770264,0.8927083611488342,0.8947916626930237,0.8935371041297913,0.8933361172676086,0.7877399921417236,0.9608344435691833,1718.0,202.0,206.0,1714.0,19.843700885772705,0.625,0.6190476417541504,0.6499999761581421,0.6000000238418579,0.637427568435669,0.6235628128051758,0.24976502358913422,0.6274306178092957,288.0,192.0,168.0,312.0,0.4399089813232422
6,MobileNetV2,128,0.3,0.3,32,1,0.7661458253860474,0.7596253752708435,0.7604166865348816,0.7593749761581421,0.7600325345993042,0.7607726454734802,0.5211600065231323,0.8362655639648438,1458.0,462.0,460.0,1460.0,14.815723419189453,0.5541666746139526,0.5612009167671204,0.5062500238418579,0.6041666865348816,0.5239388942718506,0.5622885823249817,0.10811898112297058,0.6292252540588379,290.0,190.0,237.0,243.0,0.45356011390686035
7,MobileNetV2,128,0.3,0.3,32,9,0.9598958492279053,0.9604784250259399,0.9619791507720947,0.9604166746139526,0.9612491130828857,0.9619404673576355,0.9224622249603271,0.9932631850242615,1844.0,76.0,73.0,1847.0,29.424417972564697,0.7020833492279053,0.7109704613685608,0.7020833492279053,0.7145833373069763,0.7059434056282043,0.7068507075309753,0.4168153703212738,0.7767187356948853,343.0,137.0,143.0,337.0,0.4555034637451172
8,MobileNetV2,128,0.3,0.3,32,4,0.8989583253860474,0.9032761454582214,0.9046875238418579,0.903124988079071,0.90397709608078,0.9047985076904297,0.8080880641937256,0.9651332497596741,1734.0,186.0,183.0,1737.0,21.187392473220825,0.637499988079071,0.6381579041481018,0.606249988079071,0.65625,0.6205129623413086,0.6270396113395691,0.26297539472579956,0.6891210675239563,315.0,165.0,189.0,291.0,0.4544999599456787
9,MobileNetV2,128,0.3,0.3,32,41,0.9979166388511658,0.9979155659675598,0.9973958134651184,0.9979166388511658,0.9976438283920288,0.9974273443222046,0.9953199028968811,0.9999861121177673,1916.0,4.0,5.0,1915.0,90.18791699409485,0.7437499761581421,0.7437499761581421,0.7437499761581421,0.7437499761581421,0.7437499165534973,0.7437499761581421,0.48750001192092896,0.8112586736679077,357.0,123.0,123.0,357.0,0.4394495487213135
10,MobileNetV2,128,0.3,0.3,32,5,0.9182291626930237,0.9215070605278015,0.917187511920929,0.921875,0.9193466305732727,0.9177148938179016,0.839244544506073,0.9746099710464478,1770.0,150.0,159.0,1761.0,22.61676049232483,0.6520833373069763,0.6495726704597473,0.6333333253860474,0.6583333611488342,0.6408172845840454,0.6431681513786316,0.29180747270584106,0.7048937082290649,316.0,164.0,176.0,304.0,0.4375729560852051
