folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
1,MobileNet,128,0.3,0.3,32,10,0.9973958134651184,0.9973958134651184,0.9973958134651184,0.9973958134651184,0.9973958134651184,0.9973958134651184,0.9947916865348816,0.9999600648880005,1915.0,5.0,5.0,1915.0,26.813880443572998,0.7895833253860474,0.7875000238418579,0.7875000238418579,0.7875000238418579,0.7873941659927368,0.7877281308174133,0.5750325322151184,0.8572959899902344,378.0,102.0,102.0,378.0,0.2984137535095215
2,MobileNet,128,0.3,0.3,32,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1920.0,0.0,0.0,1920.0,29.933875799179077,0.7791666388511658,0.7800830006599426,0.7833333611488342,0.7791666388511658,0.7817454934120178,0.7823863625526428,0.5625936388969421,0.8516340851783752,374.0,106.0,104.0,376.0,0.2971005439758301
3,MobileNet,128,0.3,0.3,32,8,0.9833333492279053,0.9853861927986145,0.9833333492279053,0.9854166507720947,0.984341561794281,0.9834427237510681,0.9687952399253845,0.9985235929489136,1892.0,28.0,32.0,1888.0,23.194756984710693,0.762499988079071,0.7588357329368591,0.7604166865348816,0.7583333253860474,0.7596387267112732,0.7599096298217773,0.5187957882881165,0.8302452564239502,364.0,116.0,115.0,365.0,0.29696154594421387
4,MobileNet,128,0.3,0.3,32,13,0.9947916865348816,0.9953100681304932,0.9947916865348816,0.995312511920929,0.995047926902771,0.9948074221611023,0.9901120662689209,0.999889612197876,1911.0,9.0,10.0,1910.0,31.10151219367981,0.8104166388511658,0.8029045462608337,0.8062499761581421,0.8020833134651184,0.8048195242881775,0.8051551580429077,0.6086003184318542,0.8544747829437256,385.0,95.0,93.0,387.0,0.2985997200012207
5,MobileNet,128,0.3,0.3,32,5,0.9765625,0.9770833253860474,0.9770833253860474,0.9770833253860474,0.9770886898040771,0.9771847128868103,0.954285740852356,0.9972413778305054,1876.0,44.0,44.0,1876.0,19.310163736343384,0.7895833253860474,0.782608687877655,0.7875000238418579,0.78125,0.7848137021064758,0.7867187857627869,0.5689079165458679,0.8347417712211609,375.0,105.0,102.0,378.0,0.2974233627319336
6,MobileNet,128,0.3,0.3,32,10,0.9880208373069763,0.9880083203315735,0.9869791865348816,0.9880208373069763,0.9874666929244995,0.9870895743370056,0.9750458002090454,0.9994276165962219,1897.0,23.0,25.0,1895.0,26.603228330612183,0.8187500238418579,0.8187500238418579,0.8187500238418579,0.8187500238418579,0.8187066912651062,0.8189027905464172,0.6375874876976013,0.8677431344985962,393.0,87.0,87.0,393.0,0.2968790531158447
7,MobileNet,128,0.3,0.3,32,15,0.9994791746139526,0.9994794130325317,1.0,0.9994791746139526,0.9997435808181763,1.0,0.999487042427063,0.9999997615814209,1919.0,1.0,0.0,1920.0,34.09860348701477,0.7895833253860474,0.7895833253860474,0.7895833253860474,0.7895833253860474,0.7895832657814026,0.7895833253860474,0.5791666507720947,0.8440451622009277,379.0,101.0,101.0,379.0,0.2968728542327881
8,MobileNet,128,0.3,0.3,32,16,0.9994791746139526,0.9994791746139526,0.9994791746139526,0.9994791746139526,0.9994791746139526,0.9994791746139526,0.9989583492279053,0.999998152256012,1919.0,1.0,1.0,1919.0,35.8832528591156,0.7895833253860474,0.790020763874054,0.7916666865348816,0.7895833253860474,0.7908012270927429,0.7913306355476379,0.5812713503837585,0.8420724272727966,379.0,101.0,100.0,380.0,0.2987217903137207
9,MobileNet,128,0.3,0.3,32,13,0.9989583492279053,0.9989578127861023,0.9984375238418579,0.9989583492279053,0.9986855387687683,0.9984690546989441,0.9974032044410706,0.9999908804893494,1918.0,2.0,3.0,1917.0,31.294044733047485,0.800000011920929,0.7974947690963745,0.7958333492279053,0.7979166507720947,0.7965521216392517,0.796495258808136,0.5937938094139099,0.8792600631713867,383.0,97.0,98.0,382.0,0.2974050045013428
10,MobileNet,128,0.3,0.3,32,15,0.996874988079071,0.9963598251342773,0.9979166388511658,0.9963541626930237,0.9971474409103394,0.9979166388511658,0.9942944645881653,0.9999722838401794,1913.0,7.0,4.0,1916.0,33.991355895996094,0.8187500238418579,0.8204593062400818,0.8187500238418579,0.8208333253860474,0.819621205329895,0.8191717267036438,0.6397168636322021,0.8969553112983704,394.0,86.0,87.0,393.0,0.2987253665924072
8,MobileNet,128,0.3,0.3,32,16,0.9984375238418579,0.9984375238418579,0.9984375238418579,0.9984375238418579,0.9984375238418579,0.9984375238418579,0.996874988079071,0.9999852776527405,1917.0,3.0,3.0,1917.0,35.58928823471069,0.762499988079071,0.7656903862953186,0.762499988079071,0.7666666507720947,0.764014482498169,0.7636750936508179,0.5292358994483948,0.824038565158844,368.0,112.0,114.0,366.0,0.30007243156433105
9,MobileNet,128,0.3,0.3,32,10,0.9979166388511658,0.9979166388511658,0.9979166388511658,0.9979166388511658,0.9979166388511658,0.9979166388511658,0.9958333373069763,0.9999833703041077,1916.0,4.0,4.0,1916.0,26.77328395843506,0.7916666865348816,0.7949790954589844,0.7916666865348816,0.7958333492279053,0.7932208180427551,0.7927399277687073,0.5875325798988342,0.857176661491394,382.0,98.0,100.0,380.0,0.30147552490234375
10,MobileNet,128,0.3,0.3,32,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001192092896,1920.0,0.0,0.0,1920.0,40.67222309112549,0.8291666507720947,0.8291666507720947,0.8291666507720947,0.8291666507720947,0.8291147351264954,0.829349935054779,0.6584513783454895,0.8937239050865173,398.0,82.0,82.0,398.0,0.2989771366119385
