folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
1,InceptionV3,128,0.3,0.3,32,9,0.9411458373069763,0.9393467903137207,0.9437500238418579,0.9390624761581421,0.9416527152061462,0.9433740377426147,0.8829432725906372,0.9845925569534302,1803.0,117.0,108.0,1812.0,52.482412576675415,0.7104166746139526,0.7104166746139526,0.7104166746139526,0.7104166746139526,0.710307776927948,0.7106325030326843,0.4208536744117737,0.7969183921813965,341.0,139.0,139.0,341.0,0.991368293762207
2,InceptionV3,128,0.3,0.3,32,16,0.9713541865348816,0.9708485007286072,0.9713541865348816,0.9708333611488342,0.9710641503334045,0.9714478850364685,0.942223846912384,0.9954109191894531,1864.0,56.0,55.0,1865.0,75.75914597511292,0.7250000238418579,0.7216494679450989,0.7291666865348816,0.71875,0.7256730198860168,0.7257393002510071,0.4479706585407257,0.793114185333252,345.0,135.0,130.0,350.0,0.982180118560791
3,InceptionV3,128,0.3,0.3,32,17,0.9937499761581421,0.9937467575073242,0.9932291507720947,0.9937499761581421,0.9934605360031128,0.9933080673217773,0.9870012998580933,0.9997455477714539,1908.0,12.0,13.0,1907.0,79.53287386894226,0.7166666388511658,0.7166666388511658,0.7166666388511658,0.7166666388511658,0.716666579246521,0.7166666388511658,0.4333333373069763,0.760985255241394,344.0,136.0,136.0,344.0,0.9029300212860107
4,InceptionV3,128,0.3,0.3,32,13,0.9854166507720947,0.9849115610122681,0.9859374761581421,0.9848958253860474,0.9854479432106018,0.9859491586685181,0.9709096550941467,0.9988877773284912,1891.0,29.0,27.0,1893.0,68.47592830657959,0.7833333611488342,0.7849686741828918,0.7833333611488342,0.7854166626930237,0.7842592000961304,0.7835858464241028,0.5687754154205322,0.8387283086776733,377.0,103.0,104.0,376.0,0.9277660846710205
5,InceptionV3,128,0.3,0.3,32,12,0.9828125238418579,0.9833419919013977,0.9838541746139526,0.9833333492279053,0.9836289286613464,0.9838322401046753,0.9672386050224304,0.9985899925231934,1888.0,32.0,31.0,1889.0,63.92103338241577,0.7541666626930237,0.7552301287651062,0.7520833611488342,0.7562500238418579,0.7535051703453064,0.7534091472625732,0.5083577632904053,0.80929034948349,363.0,117.0,119.0,361.0,0.9724202156066895
6,InceptionV3,128,0.3,0.3,32,8,0.9270833134651184,0.926003098487854,0.9255208373069763,0.9260416626930237,0.9258419871330261,0.9256008863449097,0.8517811298370361,0.9809443950653076,1778.0,142.0,143.0,1777.0,53.22469758987427,0.7250000238418579,0.7250000238418579,0.7250000238418579,0.7250000238418579,0.7249999642372131,0.7250000238418579,0.44999998807907104,0.7929731011390686,348.0,132.0,132.0,348.0,1.0972216129302979
7,InceptionV3,128,0.3,0.3,32,5,0.8687499761581421,0.867807149887085,0.871874988079071,0.8671875,0.8699098229408264,0.8713609576225281,0.7393472790718079,0.9410988688468933,1665.0,255.0,246.0,1674.0,40.79579997062683,0.7041666507720947,0.7006236910820007,0.7020833492279053,0.699999988079071,0.7013267874717712,0.7015314102172852,0.402149498462677,0.771851122379303,336.0,144.0,143.0,337.0,0.9378345012664795
8,InceptionV3,128,0.3,0.3,32,15,0.9916666746139526,0.991662323474884,0.9911458492279053,0.9916666746139526,0.9914020895957947,0.991161584854126,0.9828203916549683,0.9996387362480164,1904.0,16.0,17.0,1903.0,72.54633712768555,0.7729166746139526,0.7733888030052185,0.7749999761581421,0.7729166746139526,0.774102509021759,0.7747312188148499,0.5479400753974915,0.8415994048118591,371.0,109.0,108.0,372.0,0.9803385734558105
9,InceptionV3,128,0.3,0.3,32,7,0.8822916746139526,0.8825973868370056,0.8848958611488342,0.8822916746139526,0.8837482333183289,0.8847180008888245,0.7673414349555969,0.9537767171859741,1694.0,226.0,221.0,1699.0,46.14640474319458,0.7583333253860474,0.7588357329368591,0.7604166865348816,0.7583333253860474,0.7596728801727295,0.7598505616188049,0.5188019275665283,0.8190451860427856,364.0,116.0,115.0,365.0,0.9899070262908936
10,InceptionV3,128,0.3,0.3,32,10,0.940625011920929,0.9396147727966309,0.9401041865348816,0.9395833611488342,0.9398545026779175,0.9401148557662964,0.8797223567962646,0.9870051145553589,1804.0,116.0,115.0,1805.0,57.35819745063782,0.7666666507720947,0.7666666507720947,0.7666666507720947,0.7666666507720947,0.76666659116745,0.7666666507720947,0.5333333611488342,0.8456489443778992,368.0,112.0,112.0,368.0,0.957181453704834
